NAME_CANDIDATE,CON_LOC,CON_LOCAL,CON_LITERAL,CON_INVOCATION,CON_IF,CON_CONDITIONAL,CON_SWITCH,CON_VAR_ACCESS,CON_TYPE_ACCESS,CON_FIELD_ACCESS,CON_ASSERT,CON_ASSIGN,CON_TYPED_ELEMENTS,CON_PACKAGE,LOC_CANDIDATE,NUM_LOCAL,NUM_LITERAL,NUM_INVOCATION,NUM_IF,NUM_CONDITIONAL,NUM_SWITCH,NUM_VAR_ACCESS,NUM_TYPE_ACCESS,NUM_FIELD_ACCESS,NUM_ASSIGN,NUM_TYPED_ELE,NUM_PACKAGE,LOC_RATIO,VAR_ACCESS_COUPLING,VAR_ACCESS_COUPLING_2,VAR_ACCESS_COHESION,VAR_ACCESS_COHESION_2,FIELD_ACCESS_COUPLING,FIELD_ACCESS_COUPLING_2,FIELD_ACCESS_COHESION,FIELD_ACCESS_COHESION_2,INVOCATION_COUPLING,INVOCATION_COHESION,TYPE_ACCESS_COUPLING,TYPE_ACCESS_COUPLING_2,TYPE_ACCESS_COHESION,TYPE_ACCESS_COHESION_2,TYPED_ELEMENTS_COUPLING,TYPED_ELEMENTS_COHESION,PACKAGE_COUPLING,PACKAGE_COUPLING_2,PACKAGE_COHESION,PACKAGE_COHESION_2
locateRuntime,19,6,1,13,2,0,0,17,10,3,0,2,64,114,11,3,1,5,2,0,0,5,1,0,0,24,38,0.366666666666667,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.166666666666667,1,0,0.166666666666667,0,1,0.333333333333333,1,0.348484848484848,0.5,0.833333333333333
rawGenerateAndBuildRecognizer,5,2,1,6,0,0,0,9,6,1,0,0,27,82,6,1,1,3,1,0,0,5,2,0,0,16,47,0.545454545454545,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,0.5,0,0.333333333333333,0,1,0.333333333333333,1,0.75,0.333333333333333,0.666666666666667
rawGenerateAndBuildRecognizer,4,1,1,6,0,0,0,13,6,1,0,0,28,165,6,1,1,3,1,0,0,5,2,0,0,16,47,0.6,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,0.5,0,0.333333333333333,0,1,0.333333333333333,1,0.75,0.333333333333333,0.666666666666667
locateGo,12,5,1,12,1,0,0,13,2,1,0,0,43,67,10,2,1,3,2,0,0,7,2,0,1,27,33,0.454545454545455,1,1,0.6,0.4,0,0,0,0,1,0.2,1,0,0.2,0,1,0.6,0.442857142857143,0,1,0
locateGo,27,8,1,22,2,0,0,28,8,7,0,2,85,139,10,2,1,3,2,0,0,7,2,0,1,27,33,0.27027027027027,1,1,0.6,0.4,0,0,0,0,1,0.2,0.333333333333333,0,0.2,0,1,0.6,0.303921568627451,0,1,0
cacheGoRuntime,19,6,1,13,2,0,0,17,10,3,0,2,64,114,14,5,1,12,1,0,0,13,2,1,0,43,68,0.424242424242424,1,1,0.363636363636364,0.272727272727273,0.333333333333333,0,0.090909090909091,0,1,0.090909090909091,0.285714285714286,0,0.181818181818182,0,1,0.363636363636364,1,0.488095238095238,0.363636363636364,0.818181818181818
writeLexerTestFile,6,2,1,6,0,0,0,9,7,1,0,0,28,84,4,1,1,3,0,1,0,5,2,1,0,42,54,0.4,1,1,0.666666666666667,0.333333333333333,0.5,0,0.333333333333333,0,1,0.333333333333333,0.5,0,0.333333333333333,0,1,0.666666666666667,1,0,1,0
rawExecRecognizer,3,1,1,4,0,0,0,12,5,1,0,0,24,144,9,0,1,4,1,0,0,8,5,1,1,29,71,0.75,1,0,0.25,0,1,0,0.25,0,1,0.25,0.714285714285714,0,1,0,1,0.5,0.666666666666667,0,1,0
execClass,6,2,1,6,0,0,0,9,7,1,0,0,28,84,66,17,1,39,5,0,0,56,21,15,4,187,298,0.916666666666667,1,1,0.666666666666667,0.666666666666667,1,1,0.666666666666667,0.666666666666667,1,0.666666666666667,1,1,0.666666666666667,0.333333333333333,1,0.666666666666667,1,1,0.666666666666667,0.333333333333333
execClass,7,0,1,4,1,0,0,8,5,1,0,1,25,71,66,17,1,39,5,0,0,56,21,15,4,187,298,0.904109589041096,1,1,0.666666666666667,0.666666666666667,1,1,0.666666666666667,0.666666666666667,1,0.666666666666667,1,1,0.666666666666667,0.333333333333333,1,0.666666666666667,1,1,0.666666666666667,0.666666666666667
execStartRule,2,2,0,2,0,0,0,6,2,0,0,0,12,59,11,3,1,5,0,0,0,12,1,1,3,29,64,0.846153846153846,1,0,0.4,0,1,0,0.2,0,1,0.2,1,0,0.2,0,1,0.4,1,0,0.6,0
compile,6,2,1,6,0,0,0,9,7,1,0,0,28,84,18,9,1,9,0,0,0,21,8,6,0,70,125,0.75,1,1,0.3,0.2,1,0.666666666666667,0.1,0.2,1,0.1,1,0.555555555555556,0.1,0.2,1,0.3,1,1,0.6,0.5
compile,22,5,1,17,5,0,0,27,4,0,0,0,80,202,18,9,1,9,0,0,0,21,8,6,0,70,125,0.45,1,1,0.3,0.2,1,0,0.2,0,1,0.1,1,0.833333333333333,0.1,0.2,1,0.3,1,1,0.6,0.5
execModule,8,2,1,6,1,0,0,11,6,1,0,1,33,86,30,9,1,22,2,0,0,30,10,8,2,100,161,0.789473684210526,1,1,0.166666666666667,0.166666666666667,1,1,0.166666666666667,0.166666666666667,1,0.166666666666667,1,1,0.166666666666667,0.166666666666667,1,0.166666666666667,1,0.594594594594595,0.5,0.833333333333333
writeLexerTestFile,8,2,1,6,1,0,0,11,6,1,0,1,33,86,4,1,1,3,0,1,0,5,2,1,0,48,60,0.333333333333333,1,1,0.666666666666667,0.333333333333333,0.5,0,0.333333333333333,0,1,0.333333333333333,0.5,0,0.333333333333333,0,1,0.333333333333333,1,0,1,0
locateRuntime,28,9,1,22,2,0,0,30,10,8,0,2,94,159,10,2,1,7,2,0,0,4,2,0,0,23,36,0.263157894736842,1,1,0.6,0.2,0,0,0,0,1,0.4,1,0,0.2,0,1,0.6,1,0.216981132075472,0.8,1
locateNodeJS,28,9,1,22,2,0,0,30,10,8,0,2,94,159,10,2,1,3,2,0,0,4,2,0,0,21,23,0.263157894736842,1,1,0.2,0.2,0,0,0,0,1,0.2,0.333333333333333,0,0.2,0,1,0.2,0.194174757281553,0,1,0
locateRuntime,25,10,1,24,1,0,0,27,7,4,0,1,85,151,10,2,1,7,2,0,0,6,2,0,0,29,50,0.285714285714286,1,1,0.6,0.4,0,0,0,0,1,0.4,1,0,0.2,0,1,0.6,1,0,0.8,0
execModule,5,2,1,5,0,0,0,9,6,1,0,0,26,80,27,10,1,24,1,0,0,27,7,4,1,88,152,0.84375,1,0.5,0.5,0.125,1,1,0.125,0.125,1,0.125,1,1,0.125,0.125,1,0.5,1,0.464285714285714,0.625,0.625
locatePython,25,10,1,24,1,0,0,27,7,4,0,1,85,151,11,3,1,7,2,0,0,8,4,0,1,38,51,0.305555555555556,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.166666666666667,0.5,0,0.333333333333333,0,1,0.333333333333333,0.473684210526316,0.3,0.333333333333333,1
rawExecRecognizer,3,1,1,4,0,0,0,12,5,1,0,0,24,124,9,0,1,4,1,0,0,8,5,1,1,28,69,0.75,1,0,0.25,0,1,0,0.25,0,1,0.25,0.714285714285714,0,1,0,1,0.5,0.666666666666667,0,1,0
writeLexerTestFile,7,2,1,7,0,0,0,9,8,1,0,0,29,85,4,1,1,3,0,1,0,5,2,1,0,56,68,0.363636363636364,1,1,0.666666666666667,0.333333333333333,0.5,0,0.333333333333333,0,1,0.333333333333333,0.5,0,0.333333333333333,0,1,0.333333333333333,1,0,1,0
stripLeftRecursion,18,8,0,14,1,1,0,33,8,3,0,5,79,127,18,5,1,17,3,0,0,29,2,7,3,77,92,0.5,1,1,0.428571428571429,0.428571428571429,1,1,0.142857142857143,0.142857142857143,1,0.285714285714286,0.222222222222222,0,0.142857142857143,0,1,0.428571428571429,1,0.30188679245283,0.285714285714286,0.428571428571429
stripLeftRecursion,14,7,0,11,1,1,0,26,5,3,0,3,63,105,18,5,1,17,3,0,0,29,2,7,3,77,92,0.5625,1,1,0.428571428571429,0.428571428571429,1,1,0.142857142857143,0.142857142857143,1,0.285714285714286,0.333333333333333,0,0.142857142857143,0,1,0.428571428571429,1,0.390243902439024,0.285714285714286,0.428571428571429
nextPrecedence,18,8,0,14,1,1,0,33,8,3,0,5,79,127,6,1,1,2,1,0,0,6,3,2,0,17,17,0.25,1,1,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0.222222222222222,0.333333333333333,0.666666666666667,1,0.666666666666667,0.333333333333333,0.26530612244898,0.333333333333333,0.666666666666667
addPrecedenceArgToRules,18,8,0,14,1,1,0,33,8,3,0,5,79,127,15,6,1,7,2,0,0,16,5,2,0,46,74,0.454545454545455,1,0,0.75,0,1,0,0.25,0,1,0.25,1,0,0.25,0,1,0.75,1,0.714285714285714,0.25,0.5
addPrecedenceArgToRules,9,5,0,8,0,1,0,19,5,1,0,3,47,71,15,6,1,7,2,0,0,16,5,2,0,46,74,0.625,1,0,0.75,0,1,0,0.25,0,1,0.25,1,0,0.25,0,1,0.75,1,0.833333333333333,0.25,0.5
parseArtificialRule,52,16,1,34,3,0,0,84,17,16,0,12,192,365,19,7,1,8,0,0,0,23,5,3,2,57,107,0.267605633802817,1,1,0.333333333333333,0.111111111111111,0.5,0.4,0.111111111111111,0.222222222222222,1,0.111111111111111,1,0.153846153846154,0.111111111111111,0.222222222222222,1,0.333333333333333,0.956521739130435,0.916666666666667,0.666666666666667,0.777777777777778
setAltASTPointers,52,16,1,34,3,0,0,84,17,16,0,12,192,365,17,8,1,11,0,0,0,28,1,0,6,64,79,0.246376811594203,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.166666666666667,0,1,0.333333333333333,0.363636363636364,0.262135922330097,0.333333333333333,0.5
checkRange,8,4,0,9,0,0,0,18,4,0,0,2,38,80,17,1,1,10,4,0,0,16,9,0,2,52,58,0.68,1,1,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.5,0,1,0.666666666666667,1,0.478260869565217,0.5,0.5
getSetFromCharSetLiteral,5,3,0,4,0,0,0,10,1,0,0,1,21,47,39,9,1,25,5,0,0,62,17,0,4,161,135,0.886363636363636,1,0.7,0.7,0.4,0,0,0,0,1,0.3,1,0,0.3,0,1,0.7,1,1,0.2,0.3
getLexerActionIndex,8,6,0,4,0,0,0,14,2,1,0,1,30,53,8,1,1,4,1,0,0,12,4,4,1,28,67,0.5,1,0,0.666666666666667,0,1,0,0.666666666666667,0,1,0.333333333333333,1,0,0.666666666666667,0,1,0.666666666666667,1,0.923076923076923,0.666666666666667,1
createLexerAction,15,2,1,17,3,0,0,21,11,1,0,0,66,135,40,9,1,22,11,0,0,40,8,3,0,129,237,0.727272727272727,1,0.2,0.666666666666667,0.666666666666667,1,0,0.333333333333333,0,1,0.333333333333333,1,0.625,0.333333333333333,0.666666666666667,1,0.666666666666667,1,0.916666666666667,0.666666666666667,1
createLexerAction,13,2,1,14,3,0,0,16,11,1,0,0,56,97,40,9,1,22,11,0,0,40,8,3,0,129,237,0.754716981132076,1,1,0.333333333333333,0.666666666666667,1,0,0.333333333333333,0,1,0.333333333333333,1,0.625,0.333333333333333,0.666666666666667,1,0.333333333333333,1,0.956521739130435,0.666666666666667,1
getTokenType,5,3,0,5,0,0,0,11,3,1,0,1,25,53,8,1,0,5,1,0,0,7,3,2,2,20,22,0.615384615384615,1,0,0.333333333333333,0,1,0,0.333333333333333,0,1,0.333333333333333,1,0.5,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.4,0.333333333333333,0.333333333333333
_createATN,33,11,1,18,4,1,0,49,24,25,1,0,121,235,15,6,1,6,0,0,0,11,6,0,0,39,65,0.3125,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0.210526315789474,0.333333333333333,0.666666666666667,1,0.333333333333333,1,0.193181818181818,0.666666666666667,0.666666666666667
addEOFTransitionToStartRules,33,11,1,18,4,1,0,49,24,25,1,0,121,235,13,5,1,4,1,0,0,12,4,5,0,35,38,0.282608695652174,1,1,0.25,0.5,1,0.5,0.25,0.25,1,0.25,1,0.157894736842105,0.25,0.5,1,0.25,1,0.5,0.25,0.25
rulePostamble,12,4,0,9,0,0,0,20,9,6,0,5,54,102,5,2,0,2,0,0,0,8,2,2,1,17,48,0.294117647058824,1,1,0.666666666666667,0.333333333333333,1,0.5,0.333333333333333,0.333333333333333,1,0.333333333333333,0.285714285714286,0,0.666666666666667,0,1,0.666666666666667,1,0,1,0
parserFile,8,4,0,8,0,0,0,11,6,2,0,1,30,54,5,2,0,2,0,0,0,7,2,2,1,16,29,0.384615384615385,1,1,0.666666666666667,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.285714285714286,0,0.666666666666667,0,1,0.666666666666667,1,0.416666666666667,0.333333333333333,1
buildNormalRuleFunction,62,26,1,40,6,0,0,88,12,8,0,4,209,364,14,4,1,9,0,0,0,20,9,6,5,59,107,0.184210526315789,1,1,0.25,0.125,1,0.142857142857143,0.25,0.125,1,0.125,1,0.5,0.125,0.5,1,0.25,1,0.486842105263158,0.25,0.875
rule,21,5,0,12,3,0,0,30,11,3,0,1,65,158,5,2,0,2,0,0,0,7,2,2,1,16,29,0.192307692307692,1,1,0.666666666666667,0.333333333333333,1,0.25,0.333333333333333,0.333333333333333,1,0.333333333333333,0.2,0,0.666666666666667,0,1,0.666666666666667,1,0.25,0.333333333333333,0.666666666666667
parser,8,4,0,8,0,0,0,11,6,2,0,1,30,54,5,2,0,2,0,0,0,7,2,2,1,16,29,0.384615384615385,1,1,0.666666666666667,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.285714285714286,0,0.666666666666667,0,1,0.666666666666667,1,0.351351351351351,0.333333333333333,0.666666666666667
getTokenTypeAsTargetLabel,7,3,1,9,1,0,0,9,4,2,0,0,30,51,6,1,0,3,1,0,0,5,2,0,0,11,23,0.461538461538462,1,1,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.666666666666667,1,0.371428571428571,0.333333333333333,1
getTokenTypeAsTargetLabel,10,1,1,7,3,0,0,11,5,4,0,0,29,51,6,1,0,3,1,0,0,5,2,0,0,11,23,0.375,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1
getText,3,3,1,3,0,0,0,8,4,4,0,0,22,30,4,1,1,2,0,0,0,5,2,1,1,13,24,0.571428571428571,1,0,0.333333333333333,0,1,0,0.333333333333333,0,1,0.333333333333333,1,0.25,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.571428571428571,0.333333333333333,1
getText,10,5,1,6,1,0,0,29,8,12,0,1,57,73,4,1,1,2,0,0,0,5,2,1,1,13,24,0.285714285714286,1,1,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0.142857142857143,0.333333333333333,0.333333333333333,1,0.666666666666667,1,0.666666666666667,0.333333333333333,1
setScale,21,3,0,8,0,0,0,7,6,2,0,1,36,60,6,0,1,1,1,0,0,4,2,1,2,14,9,0.222222222222222,1,0,0.666666666666667,0,1,0,0.333333333333333,0,1,0.333333333333333,0.5,0,0.666666666666667,0,1,0.666666666666667,0.36,0,1,0
getWidth,7,0,0,18,0,0,0,20,6,6,0,0,45,77,5,3,1,3,0,0,0,10,4,6,0,27,37,0.416666666666667,1,0.8,0.25,0.75,1,0,0.75,0,1,0.25,1,0,0.75,0,1,0.75,0.571428571428571,0.388888888888889,0.75,0.5
getScaledTreeSize,5,0,0,7,1,0,0,0,6,0,0,0,15,23,4,1,0,3,0,0,0,9,3,5,1,23,28,0.444444444444444,1,1,0.666666666666667,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0,0.666666666666667,0,1,0.666666666666667,1,0.733333333333333,0.333333333333333,0.666666666666667
paint,39,7,1,28,2,0,0,34,8,5,0,0,98,173,12,2,1,9,1,0,0,14,9,6,0,41,75,0.235294117647059,1,1,0.285714285714286,0.142857142857143,1,0,0.142857142857143,0,1,0.142857142857143,1,0.833333333333333,0.285714285714286,0.428571428571429,1,0.285714285714286,1,0.558139534883721,0.428571428571429,0.714285714285714
splitDecls,8,4,0,5,1,0,0,10,2,0,0,0,24,80,4,1,1,1,0,0,0,4,1,0,0,11,46,0.333333333333333,1,1,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,0.5,0,0.333333333333333,0,1,0.666666666666667,0.833333333333333,0,1,0
getImportedVocabFile,61,17,1,28,5,0,0,72,18,12,0,8,183,260,8,2,1,2,1,0,0,16,6,10,1,36,52,0.115942028985507,1,1,0.6,0.2,1,0.375,0.2,0.6,1,0.2,1,0.375,0.2,0.6,1,0.6,0.5,0.379310344827586,0.4,0.6
checkNumPrequels,7,4,0,4,1,0,0,8,4,0,0,0,22,52,15,3,1,12,3,0,0,22,2,6,0,59,156,0.681818181818182,1,1,0.8,0.2,1,0,0.2,0,1,0.2,1,0,0.2,0,1,0.6,1,0,1,0
checkActionRedefinitions,7,1,0,8,1,0,0,15,11,13,0,0,37,68,26,5,1,12,4,0,0,28,6,6,5,71,128,0.787878787878788,1,1,0.2,0.2,1,0.333333333333333,0.2,0.4,1,0.2,1,0.357142857142857,0.2,0.4,1,0.2,0.959183673469388,0.369565217391304,0.6,0.6
getNonImportDependenciesFileList,12,5,0,5,2,0,0,11,4,3,0,0,29,59,14,4,1,3,2,0,0,15,4,6,2,39,64,0.538461538461538,1,1,0.25,0.25,1,0.5,0.25,0.25,1,0.25,1,0.5,0.25,0.5,1,0.25,1,0.703703703703704,0.25,0.75
getDependenciesFileList,5,1,1,7,0,0,0,7,5,3,0,0,24,48,14,5,1,5,2,0,0,11,4,3,0,33,61,0.736842105263158,1,1,0.6,0.2,1,0.5,0.2,0.2,1,0.2,0.5,0,0.6,0,1,0.6,1,0.888888888888889,0.2,1
getReportFormat,28,7,1,15,5,0,0,33,4,4,0,4,83,140,4,1,1,3,0,0,0,4,1,1,0,12,22,0.125,1,1,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,0.25,0,0.333333333333333,0,1,0.666666666666667,0.175438596491228,0,1,0
verifyFormat,28,4,1,20,6,0,0,28,19,9,0,4,107,149,15,1,1,6,3,0,0,13,9,9,3,54,54,0.348837209302326,1,1,0.8,0.6,1,0.6,0.6,0.6,1,0.2,1,0.272727272727273,0.6,0.6,1,0.8,1,0.5,0.6,0.6
getRuleNames,12,3,1,12,2,0,0,13,11,5,0,0,49,93,7,2,0,3,0,0,0,8,4,3,1,22,40,0.368421052631579,1,1,0.75,0.5,1,0,0.5,0,1,0.25,1,0.375,0.25,0.75,1,0.75,0.53125,0,1,0
getRuleNames,5,2,1,6,1,0,0,5,7,2,0,0,25,43,7,2,0,3,0,0,0,8,4,3,1,22,40,0.583333333333333,1,1,0.75,0.5,1,0,0.5,0,1,0.25,1,0.6,0.25,0.75,1,0.75,1,0.80952380952381,0.25,1
getGrammarAncestors,15,5,1,10,2,0,0,15,8,4,0,2,50,81,12,3,1,2,1,0,0,9,3,2,1,27,39,0.444444444444444,1,1,0.166666666666667,0.333333333333333,1,0,0.166666666666667,0,1,0.166666666666667,0.3,0,0.5,0,1,0.166666666666667,0.666666666666667,0.516666666666667,0.5,1
setChannelNameForValue,7,1,0,4,1,0,0,13,6,4,0,1,27,54,8,1,1,4,2,0,0,10,5,4,0,29,44,0.533333333333333,1,0,1,0,1,0,1,0,1,0.333333333333333,1,0.5,0.333333333333333,1,1,1,1,0.666666666666667,0.333333333333333,1
setTokenForType,7,1,0,4,1,0,0,13,6,4,0,1,27,54,11,1,1,5,3,0,0,13,6,5,0,39,52,0.611111111111111,1,1,0.75,0.25,1,1,0.75,0.25,1,0.25,1,0,0.25,0,1,0.75,1,0.527777777777778,0.25,1
setTokenForType,3,1,0,3,0,0,0,7,3,1,0,0,14,31,11,1,1,5,3,0,0,13,6,5,0,39,52,0.785714285714286,1,1,0.75,0.25,1,1,0.75,0.25,1,0.25,1,0,0.25,0,1,0.75,1,0.703703703703704,0.25,1
deriveTempParserInterpreter,17,5,0,13,2,0,0,29,3,0,0,3,64,170,21,5,1,21,1,0,0,29,8,4,2,73,177,0.552631578947368,1,0,0.125,0,1,0,0.125,0,1,0.125,1,0,0.125,0,1,0.125,1,0,0.125,0
deriveTempParserInterpreter,24,9,0,16,3,0,0,44,4,4,0,3,84,168,21,5,1,21,1,0,0,29,8,4,2,73,177,0.466666666666667,1,1,0.25,0.125,1,0,0.125,0,1,0.125,1,0,0.125,0,1,0.125,1,0,0.125,0
integrateImportedGrammars,8,1,1,7,1,0,0,10,7,5,0,0,33,50,107,36,1,70,15,0,0,122,12,0,11,329,562,0.930434782608696,1,0,0.307692307692308,0,0,0,0,0,1,0.076923076923077,1,0,0.153846153846154,0,1,0.307692307692308,1,0,0.538461538461538,0
reduceBlocksToSets,8,1,1,7,1,0,0,10,7,5,0,0,33,50,6,3,0,2,0,0,0,7,1,1,0,18,35,0.428571428571429,1,1,0.4,0.2,0.333333333333333,0,0.2,0,1,0.2,0.142857142857143,0,0.2,0,1,0.4,1,1,1,0.4
getAnyLabelDef,7,1,0,5,2,0,0,10,6,4,0,0,28,49,6,1,1,3,1,0,0,3,1,0,0,13,30,0.461538461538462,1,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,0.2,0,0.333333333333333,0,1,0.333333333333333,1,0,0.666666666666667,0
createGrammar,4,2,0,3,0,0,0,6,3,0,0,1,16,34,9,1,0,1,1,0,0,9,4,1,2,22,44,0.692307692307692,1,0,0.5,0,1,0,0.25,0,1,0.25,1,0,0.25,0,1,0.5,1,0.666666666666667,0.25,1
getOutputDirectory,15,4,0,3,3,0,0,14,4,3,0,2,38,74,22,2,1,5,4,0,0,22,6,6,6,62,93,0.594594594594595,1,1,0.4,0.2,1,1,0.2,0.2,1,0.2,1,0,0.2,0,1,0.4,0.6,0.43421052631579,0.4,0.8
checkForRuleIssues,39,7,1,15,9,0,0,32,10,6,0,3,79,137,55,14,1,35,5,0,0,48,15,8,3,152,245,0.585106382978723,1,1,0.1,0.2,1,0.5,0.1,0.1,1,0.1,1,1,0.1,0.2,1,0.1,1,0,0.6,0
addUnicodeCategoryCodesToCodePointRanges,11,3,1,8,0,0,0,11,6,0,0,0,33,123,9,4,1,6,0,0,0,12,6,0,0,37,68,0.45,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.666666666666667,0,1,0.333333333333333,1,1,0.333333333333333,0.666666666666667
addUnicodeCategoryCodesToNames,11,3,1,8,0,0,0,11,6,0,0,0,33,123,26,6,1,12,0,0,0,20,15,1,1,76,186,0.702702702702703,1,1,0.1,0.1,1,0,0.1,0,1,0.1,1,0,0.2,0,1,0.2,1,1,0.2,0.2
getEvalInfoForString,7,4,1,6,0,0,0,10,3,1,0,0,34,50,30,13,1,10,4,0,0,31,1,2,2,76,132,0.810810810810811,1,1,0.166666666666667,0.166666666666667,1,0,0.166666666666667,0,1,0.166666666666667,0.5,0,0.166666666666667,0,1,0.166666666666667,1,0.888888888888889,0.333333333333333,0.333333333333333
getPattern,14,8,1,8,1,0,0,22,4,0,0,0,49,144,8,6,1,8,0,0,0,13,2,2,0,35,98,0.363636363636364,1,1,0.142857142857143,0.142857142857143,1,0,0.142857142857143,0,1,0.142857142857143,1,0,0.142857142857143,0,1,0.142857142857143,1,0,1,0
getOptionsDescription,100,21,1,74,11,5,0,152,99,76,0,13,469,506,21,1,1,29,1,6,0,32,11,14,0,102,173,0.173553719008264,1,0,0.9375,0,1,1,0.1875,0.0625,1,0.1875,1,0.12,0.0625,0.5625,1,0.9375,0.25,0.107981220657277,0.0625,0.8125
compileJavaParser,100,21,1,74,11,5,0,152,99,76,0,13,469,506,23,7,1,11,4,3,0,22,5,4,0,64,96,0.186991869918699,1,1,0.461538461538462,0.230769230769231,1,0,0.076923076923077,0,1,0.076923076923077,0.333333333333333,0.057142857142857,0.076923076923077,0.230769230769231,1,0.461538461538462,0.333333333333333,0.313953488372093,0.076923076923077,0.538461538461538
getInputStream,7,1,1,5,2,0,0,12,3,2,0,1,34,69,15,1,1,2,2,1,0,13,7,7,3,43,67,0.681818181818182,1,1,0.666666666666667,0.666666666666667,1,1,0.666666666666667,0.333333333333333,1,0.333333333333333,1,0,0.666666666666667,0,1,0.666666666666667,1,0.789473684210526,0.666666666666667,1
getSourceRoot,100,21,1,74,11,5,0,152,99,76,0,13,469,506,6,1,1,2,1,0,0,5,2,0,1,17,30,0.056603773584906,1,1,0.666666666666667,0.666666666666667,0,0,0,0,1,0.333333333333333,0.333333333333333,0,0.666666666666667,0,1,0.666666666666667,0.010362694300518,0,0.666666666666667,0
getConnection,57,16,1,36,4,0,0,58,8,9,0,11,157,248,7,1,1,5,0,0,0,7,2,2,0,22,35,0.109375,1,0.625,0.166666666666667,0.833333333333333,1,0.333333333333333,0.166666666666667,0.166666666666667,1,0.166666666666667,0.4,0,0.333333333333333,0,1,0.166666666666667,0.59375,0,1,0
checkMD5OfFile,9,2,1,5,2,0,0,15,3,0,0,0,41,90,5,2,0,4,0,0,0,5,3,0,0,14,31,0.357142857142857,1,1,0.5,0.25,0,0,0,0,1,0.25,1,0.5,0.25,0.25,1,0.5,1,0.666666666666667,0.25,0.5
nearestCluster,4,3,0,6,0,0,0,10,3,0,0,0,23,70,12,4,1,2,1,0,0,12,2,1,3,27,28,0.75,1,1,0.2,0.4,1,0,0.2,0,1,0.2,1,0,0.2,0,1,0.2,1,0.230769230769231,0.2,0.4
getReverseSortedPointDistancesFromCenter,8,3,0,4,1,0,0,6,1,0,0,0,16,55,10,2,1,6,0,1,0,7,1,1,0,29,89,0.555555555555556,1,1,0.333333333333333,0.666666666666667,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,0.857142857142857,0.671428571428571,0.666666666666667,1
insertIntoOneOf,31,7,0,17,6,0,0,35,23,17,0,1,112,112,13,1,1,4,3,0,0,16,4,4,4,37,24,0.295454545454546,1,0,0.833333333333333,0,1,0,0.166666666666667,0,1,0.166666666666667,0.153846153846154,0,0.666666666666667,0,1,0.833333333333333,0.242424242424242,0,0.666666666666667,0
getLabels,3,0,0,5,0,0,0,6,7,6,0,4,25,27,47,13,1,23,6,0,0,49,13,7,5,148,185,0.94,1,0,0.285714285714286,0,1,1,0.142857142857143,0.142857142857143,1,0.142857142857143,1,0.583333333333333,0.142857142857143,0.142857142857143,1,0.285714285714286,1,0.605263157894737,0.714285714285714,0.428571428571429
getSingleSequenceReader,26,9,1,16,2,1,0,36,10,4,0,6,104,143,39,10,1,42,5,0,0,69,16,8,5,203,364,0.6,1,0.888888888888889,0.25,0.25,1,0,0.083333333333333,0,1,0.25,1,0,0.25,0,1,0.25,1,1,0.083333333333333,0.25
start,11,4,0,12,0,0,0,22,15,13,0,2,66,83,16,5,1,9,1,0,0,20,10,10,1,66,62,0.592592592592593,1,1,0.333333333333333,0.333333333333333,1,0.666666666666667,0.333333333333333,0.666666666666667,1,0.333333333333333,0.454545454545455,0,0.666666666666667,0,1,0.333333333333333,0.730769230769231,0,0.666666666666667,0
makeRandomCSV,33,20,1,17,1,0,0,48,3,0,0,0,127,64,19,6,1,7,0,0,0,28,0,0,2,75,56,0.365384615384615,1,1,0.333333333333333,0.166666666666667,0,0,0,0,1,0.166666666666667,0,0,0,0,1,0.333333333333333,1,1,0.333333333333333,0.5
